9952171887201401,.b10990434,Baltasar Gracian.,Twayne Publishers,[1975]
9952171900201401,.b10992996,"New studies of a great inheritance, being lectures on the modern worth of some ancient writers, by R. S. Conway.","J. Murray,",1921.
9952171910601401,.b10991499,"Jose Maria Heredia, primogenito del romanticismo hispano; ensayo de rectificacion historica.",Colegio de Mexico,[1955]
9952172078601401,.b11012316,Horace: a portrait.,"Sheed & Ward,",1947.
9952172080501401,.b11012122,"Horace, three phases of his influence; lectures given at Mount Holyoke college in celebration of the bimillennium Horatianum 1935; by Paul Frederic Saintonge, Leslie Gale Burgevin, and Helen Griffith. With a foreward by Cornelia C. Coulter.",The University of Chicago Press,[c1936]
9952172120901401,.b11011002,"Horace talks; a translation by Henry Harmon Chamberlin, with a preface by Edward Dennard Rand ...",The Plimpton Press,[c1940]
9952172143201401,.b10998251,"Poems & texts; an anthology of French poems, translations, and interviews with Ponge, Follain, Guillevic, Frenaud, Bonnefoy, DuBouchet, Roche, and Pleynet. Selected and translated, with interviews and an introd., by Serge Gavronsky.",October House,[1969]
9952172266001401,.b11046120,L'esprit du mal et l'esthetique baudelairienne.,"A. Colin,",1955.
9952172360101401,.b11059436,Seventeenth century French readings / Edited with notes by Albert Schinz and Helen Maxwell King.,"Holt,",1915.
9952172890301401,.b11106815,Teatro.,Editorial Losada,[1959-
9952173271801401,.b1115827x,"Manual of the history of French literature, by Ferdinand Brunetiere...Authorized translation by Ralph Derechef.",T. Y. Crowell,[1898]
9952174583301401,.b1156877x,"Religion and the state; the making and testing of an American tradition, by Evarts B. Greene ...",New York University Press;,[c1941]
9952174722101401,.b11569013,"Church and state in Latin America; a history of politicoecclesiastical relations, by J. Lloyd Mecham.",University of North Carolina Press,[1966]
9952174723401401,.b11567259,The breaking of traditions: theological convictions in colonial America [by] J. J. Mol.,Glendessary Press,[1968]
9952175566101401,.b11659464,Britain and the U.S.A.,"Johns Hopkins Press,",1963.
9952175566501401,.b11659440,Next step in Asia [by] John K. Fairbank [and others.,"Harvard University Press,",1949.
9952175569901401,.b11659270,The nightmare of American foreign policy.,"A.A. Knopf,",1948.
9952175572601401,.b11659130,The making of the Monroe doctrine / Ernest R. May.,"Belknap Press of Harvard University Press,",1975.
9952175661701401,.b11654545,"Seneca's Tragedies, with an English translation by Frank Justus Miller.","Harvard University Press,",1960-61.
9952175682601401,.b11655483,P. Vergili Maronis Opera; recognovit brevique adnotatione critica instruxit R.A.B. Mynors.,E. Typographeo Clarendoniano (Clarendon P.),1969.
9952175778301401,.b11676127,"Internal combustion : the races in Detroit, 1915-1926 / David Allan Levine.","Greenwood Press,",1976.
9952175781501401,.b11676693,"Vanguards of the frontier, a social history of the northern plains and Rocky mountains from the earliest white contacts to the coming of the homemaker, by Everett Dick ...","D. Appleton-Century company, incorporated,",1941.
9952175787601401,.b1167412x,"A handbook for the exhibition buildings of Colonial Williamsburg, incorporated.",,1937.
9952175810401401,.b11671804,"Virgil's Messianic eclogue, its meaning, occasion, & sources; three studies, by Joseph B. Mayor, W. Warde Fowler, R.S. Conway, with the text of the eclogue, and a verse translation, by R.S. Conway.","J. Murray,",1907.
9952175899001401,.b11677545,"America moves west, by Robert E. Riegel ...",H. Holt,[c1930]
9952175918901401,.b1167278x,Polydore Vergil; Renaissance historian and man of letters.,"Clarendon Press,",1952.
9952175942501401,.b11666031,Joseph Reddeford Walker and the Arizona adventure. Edited by Donald J. Berthrong and Odessa Davenport.,University of Oklahoma Press,[1956]
9952175952801401,.b11665737,"The growth of the Aeneid; a study of the stages of composition as revealed by the evidences of incompletion. Being a thesis approved for the degree of master of arts in the University of London, by M. Marjorie Crump.","B. Blackwell,",1920.
9952175984501401,.b11694671,"The Barama river Caribs of British Guiana, by John Gillin; thirty plates and thirteen illustrations in the text.","The Museum,",1936.
9952176011101401,.b11692376,"Tradition and revolt in Latin America, and other essays [by] R. A. Humphreys.","Columbia University Press,",1969.
9952176013901401,.b11689250,Acquisition of Oregon : and the long suppressed evidence about Marcus Whitman / by William I. Marshall.,"Lowman & Hanford Co.,",1911.
9952176055101401,.b11706016,"Canadian-American relations, 1849-1874, by Lester Burrell Shippee ...",Yale University Press;,1939.
9952176071201401,.b1170634x,America and the Arab States : an uneasy encounter / Robert W. Stookey.,"Wiley,",c1975.
9952176106601401,.b11695067,La filosofia politica en la conquista de America.,Fondo de Cultura Economica,[1947]
9952176138501401,.b11688257,The pathway of peace; representative addresses delivered during his term as secretary of state (1921-1925) by Charles E. Hughes.,"Harper & Brothers,",1925.
9952176223801401,.b11712922,The Parliament of 1624; politics and foreign policy [by] Robert E. Ruigh.,"Harvard University Press,",1971.
9952176226601401,.b11704652,The United States and Latin America.,Louisiana State University Press,[1961]
9952176243701401,.b1170276x,"The first rapprochement; England and the United States, 1795-1805.","University of Pennsylvania Press,",1955.
9952176334101401,.b11711231,Grand inquest: the story of congressional investigations.,Simon and Schuster,[1955]
9952161690501401,.b10064205,"Fascist intellectual, Drieu La Rochelle / Robert Soucy.","University of California Press,",c1979.
9952161713701401,.b10051697,"The evolution of Soviet security strategy, 1965-1975 / Avigdor Haselkorn.","Crane, Russak,",c1978.
9952163034301401,.b10216868,"The Mexican side of the Texan Revolution (1836) / by the chief Mexican participants, Antonio Lopez de Santa-Anna ... [et al.] ; translated with notes by Carlos E. Castañeda.","Arno Press,",1976 [c1928]
9952163812101401,.b10319955,Desnudez.,"Editorial Libros de Mexico,",1973.
9952163927901401,.b10299890,Le poete assassine.,Gallimard,[1947]
9952164306901401,.b10369168,OEuvre poetique [de] Saint-John Perse [pseud.],Gallimard,[1960-
9952164706801401,.b10409956,"Albert Camus, 1913-1960 / Philip Thody.","H. Hamilton,",1961.
9952165511401401,.b10490103,Histoire de la poesie francaise de la renaissance au romantisme. Avant-propos de Fortunat Strowski.,"Boivin,",[1923-
9952166233401401,.b10587536,Oklahoma; a history of the Sooner State.,University of Oklahoma Press,[1954]
9952167870601401,.b10791474,"Le XVIIIe [i.e. dix-huitieme] siecle / Jean Ehrard, [Robert Mauzi, Beatrice Didier].","Arthaud,",[1974]-c1977.
9952167953201401,.b10809831,"Jane Welsh Carlyle: letters to her family, 1839-1863; ed. by Leonard Huxley.","Doubleday, Page & co.,",1924.
9952168018601401,.b10803713,"The captain's death bed, and other essays / Virginia Woolf.","Hogarth Press,",1950.
9952168127301401,.b10808188,A book of essays; collected by Blanche Colton Williams.,D.C. Heath and company,[1931]
9952168136601401,.b10806635,Modern English essays ...,J.M. Dent & Sons ltd.;,1922.
9952168243201401,.b10814358,"College days, by Stephen Leacock.","Dodd, Mead and company,",1923.
9952168268101401,.b10837024,Le sens de la mort.,"Plon-Nourrit etc.,",1915.
9952168285401401,.b10829581,"Georges Bernanos, essais et temoignages reunis par Albert Beguin.",La Baconniere,[1949]
9952168367801401,.b10857503,Colette.,Editions universitaires,[1956]
9952168375801401,.b10853819,The thirde & last part of conny-catching. With the new devised knauish art of foole-taking. The like cosenages and villenies neuer before discouered. A dispvtation between a hee conny-catcher and a shee conny-catcher.,"John Lane, The Bodley Head ltd.",[1923]
9952168386101401,.b10859275,"Corneille and Racine in England: a study of the English translations of the two Corneilles and Racine, with especial reference to their presentation on the English stage, by Dorothea Frances Canfield.","The Columbia University Press, The Macmillan Company, agents,",1904.
9952168435101401,.b10847546,Les hommes de la route.,"B. Grasset,",1927.
9952168500801401,.b10855919,Journal d'un inconnu.,Grasset,[1953]
9952168539701401,.b10849877,Romanesques; roman.,Stock (Delamain et Boutelleau),1937.
9952168553401401,.b10900044,Les contes d'un matin.,Gallimard,[1952]
9952168558301401,.b10899601,The private world of Jean Giono [by] W. D. Redfern.,"Duke University Press,",1967.
9952168569701401,.b10892606,OEuvres completes illustrees de Anatole France ...,"Calmann-Levy,",1925-35.
9952168589901401,.b10869773,"Cri des profondeurs, roman.","Mercure de France,",1951.
9952168683201401,.b10898347,Two legends: Oedipus and Theseus; translated from the French by John Russell.,"Knopf,",1950.
9952168764801401,.b10877794,"Sunset, a history of Parisian drama in the last years of Louis XIV, 1701-1715, by Henry Carrington Lancaster ...",The Johns Hopkins press;,1945.
9952168803701401,.b10901097,Simon le pathetique.,"B. Grasset,",1926.
9952168822301401,.b1090184x,Gerard de Nerval and the German heritage.,"Mouton,",1965.
9952168963401401,.b10920614,Estudios sobre poesia española contemporanea.,Guadarrama,[1957]
9952169035601401,.b10919946,Teoria de la expresion poetica; hacia una explicacion del fenomeno lirico a traves de textos españoles.,Editorial Gredos,[1962]
9952169056601401,.b10935782,El naturalismo español.,Editorial Gredos,[1965]
9952169060201401,.b10935381,La novela española contemporanea.,"Gredos,",[19
9952169075201401,.b1092291x,Direcciones del modernismo.,Editorial Gredos,[1963]
9952169173701401,.b10939635,La literatura del Peru.,"Imprenta de la Universidad,",1943.
9952169552201401,.b11183895,Fenelon.,A. Fayard,[c1910]
9952170011801401,.b1123247x,The Gospel of peace and justice : Catholic social teaching since Pope John / presented by Joseph Gremillion.,"Orbis Books,",c1976 (1991 printing).
9952170754701401,.b11333327,Autobiografias de soldados (siglo XVII) / edicion y estudio preliminar del excmo. sr. d. Jose Ma. de Cossio.,"Ediciones Atlas,",1956.
9952170763201401,.b11331963,Historia eclesiatica indiana / Jeronimo de Mendieta ; estudio preliminar y edicion de Francisco Solano y Perez-Lila.,,1973.
9952170766501401,.b11331781,Memorias / edicion y estudio preliminar de Carlos Seco Serrano.,"Ediciones Atlas,",1956.
9952170780401401,.b11336183,Mis memorias intimas / por Fernando Fernandez de Cordova ; edicion y estudio preliminar por Miguel Artola Gallego.,"Ediciones Atlas,",1966.
9952171356101401,.b10943328,Historia de la novela mexicana en el siglo XIX.,"Antigua Libreria Robredo,",1953.
9952171443001401,.b11382995,The art and archaeology of Pashash / by Terence Grieder.,"University of Texas Press,",c1978.
9952171479901401,.b10950667,Esa sangre.,Fondo de Cultura Economica,[1956]
9952171493201401,.b10950588,"Avanzada, novela.","Ediciones Botas,",1940.
9952171592201401,.b10969214,Six dramas of Calderon; freely tr. by Edward Fitzgerald; ed. by H. Oelsner.,"Alexander Moring, The De la More Press,",1903.
9952171629201401,.b10943511,De Garcilaso a Valle-Inclan.,Editorial Sudamericana,[1950]
9952171655301401,.b10984902,"Eighteenth-century French plays, edited by Clarence D. Brenner ... and Nolan A. Goodyear ...",The Century Co.,[c1927]
9952171800801401,.b10990057,Duelo en el paraiso.,Ediciones Destino,"[1964, c1960]"
9952171803001401,.b10987320,"Petronius, with an English translation by Michael Heseltine. Seneca. Apocolocyntosis, with an English translation by W.H.D. Rouse ...",W. Heinemann;,"1922, c1913."
9952171810101401,.b10988324,"T. Macci Plavti Mostellaria ; edited, with an introduction and notes, by Edgar H. Sturtevant.",Yale university press,[c1925]
9952171824701401,.b10982309,Les libertins au XVIIe siecle. [Textes choisis et presentes par] Antoine Adam.,Buchet/Chastel,[1964]
9952171832401401,.b1098544x,La Quijotita y su prima. Introd. de Maria del Carmen Ruiz Castañeda.,"Editorial Porrua,",1967.
9952171860601401,.b10994646,Sancti Aurelii Augustini episcopi De civitate Dei libri XXII. Iterum recognovit B. Dombart.,"in aedibus B. G. Teubneri,",1877.
9952171915701401,.b10981524,Hommes et oeuvres du XXe siecle.,R.-A. Corrêa,[1938]
9952171951201401,.b10979335,"Five masters of French romance; Anatole France, Pierre Loti, Paul Bourget, Maurice Barres, Romain Rolland. By Albert Leon Guerard.","C. Scribner's,",[1916]
9952171976801401,.b1100468x,"A history of French literature from the earliest times to the great war, by William A. Nitze and E. Preston Dargan ...","H. Holt and company,",1922.
9952172010001401,.b11012572,"Horace, by Kenneth J. Reckford.",Twayne Publishers,[1969]
9952172052401401,.b10999334,"Early French writers in modern French, ed. by Wilson Micks and Alfreda Hill.","New Directions,",1949.
9952172094601401,.b11003996,"Catullus and Horace; two poets in their environment, by Tenney Frank ...",H. Holt and Company,[c1928]
9952172095001401,.b11003959,La critique litteraire en France.,Colin,[1960]
9952172137201401,.b11006377,"The Annals of Quintus Ennius, edited by Ethel Mary Steuart.","The University Press,",1925.
9952172143801401,.b10998196,"Douze voix francaises, 1900-1960. Edited by Joseph D. Gauthier.",Prentice-Hall,[1969]
9952172281301401,.b11037027,Historias de la Artamila.,Ediciones Destino,[1961]
9952172282201401,.b11036953,"El ingrato agradecido, by Juan de Matos Fragoso; edited from the manuscript in the Biblioteca nacional by Harry Clifton Heaton.","Printed by order of the trustees,",1926.
9952172282801401,.b11038548,El mundo de Gabriel Miro.,Editorial Gredos,[1964]
9952172417001401,.b11048785,"Honore de Balzac, by Ferdinand Brunetiere...","J.B. Lippincott company,",1906.
9952172419001401,.b11048712,Mythes balzaciens.,"A. Colin,",1972.
9952172421601401,.b11048487,Balzac et le mal du siecle; contribution a une physiologie du monde moderne.,Gallimard,[1970]
9952172445901401,.b11044822,La terre qui meurt.,"Calmann Levy,",1899.
9952172513501401,.b11051310,Angel fieramente humano. Redoble de conciencia.,Editorial Losada,[1960]
9952172547901401,.b11047203,Balzac et Rabelais.,"Societe d'edition ""Les Belles Lettres,""",1956.
9952172684901401,.b11094291,"The power of the purse; appropriations politics in Congress [by] Richard F. Fenno, Jr.","Little, Brown",[1966]
9952172745201401,.b11073895,"Seneca's De remediis fortuitorum and the Elizabethans; an essay on the influence of Seneca's ethical thought in the sixteenth century together with the newly-edited Latin text and English translation of 1547 entitled: Lucii Annei Senecae ad Gallioneni de remedis fortuitorum ... Lately translated out of Latyn into Englyshe by Robert Whyttynton, poet laureat and nowe newely imprynted.","Institute of Elizabethan Studies,",1953.
9952172937301401,MISSING,La t©®te contre les murs : roman / Herv©♭ Bazin.,Bernard Grasset :,[1965]
9952173316301401,.b11148238,"Polyeucte / par Pierre Corneille. Ed., with an introd. and notes, by Alcee Fortier.","D. C. Heath,",1892.
9952174571401401,.b11566279,"A sermon preached before the House of commons, March 31, 1647, reproduced from the original edition.","The Facsimile text society,",1930.
9952174931301401,.b11588974,Critical miscellanies.,"Macmillan,",1923.
9952175566401401,.b11658939,"Americans, by Salvador de Madariaga ...","Oxford University Press, H. Milford,",1930.
9952175762001401,.b11677272,"The splendid wayfaring; the story of the exploits and adventures of Jedediah Smith and hs comrades, the Ashley-Henry men, discoverers and explorers of the great central route from the Missouri river to the Pacific ocean, 1822-1831, by John G. Neihardt.","The Macmillan company,",1920.
9952175765301401,.b11676930,"The Bozeman trail; historical accounts of the blazing of the overland routes into the Northwest, and the fights with Red Cloud's warriors, by Grace Raymond Hebard and E.A. Brininstool, with introduction by General Charles King.","The Arthur H. Clark Company,",1922.
9952175785501401,.b11676413,Wheat country.,"Duell, Sloan & Pearce",[1950]
9952175893701401,.b1167782x,"Military life in Dakota; the journal of Philippe Regis de Trobriand, translated and edited from the French original by Lucille M. Kane.",Alvord Memorial Commission,[1951]
9952175894501401,.b11675111,"The biography of a river town; Memphis: its heroic age, by Gerald M. Capers, Jr.","The University of North Carolina Press,",1939.
9952175927801401,.b11672687,"The tradition of Virgil; three papers on the history and influence of the poet, by Junius S. Morgan, Kenneth McKenzie [and] Charles G. Osgood.","Princeton University Press,",1930.
9952175929101401,.b11672584,"The magical art of Virgil, by Edward Kennard Rand.","Harvard university press,",1931.
9952175957801401,.b11707343,U.S. foreign policy; perspectives and proposals for the 1970's. Edited by Paul Seabury and Aaron Wildavsky.,McGraw-Hill,[1969]
9952176011901401,.b1168947x,"American-Australian relations, by Werner Levi ...",University of Minnesota Press;,1947.
9952176059801401,.b11702436,"American appeasement; United States foreign policy and Germany, 1933-1938.","Belknap Press of Harvard University Press,",1969.
9952176064201401,.b11702308,No more Vietnams? The war and the future of American foreign policy. Contributors: Eqbal Ahmad [and others] Edited by Richard M. Pfeffer.,Published for the Adlai Stevenson Institute of International Affairs by Harper & Row,[1968]
9952176070901401,.b11706375,"American diplomatic and consular practice, by Graham H. Stuart ...","D. Appleton-Century company, incorporated",[1936]
9952176072201401,.b11706247,"Foundations of national power; readings on world politics and American security. Edited, with introductions and other original text, by Harold & Margaret Sprout.","Princeton University Press,",1945.
9952176117601401,.b11689511,"The ""mountain that was God""; being a little book about the great peak which the Indians named ""Tacoma,"" but which is officially called ""Rainier,"" by John H. Williams.",John H. Williams;,1911.
9952176227201401,.b11704597,"The story of U.S. foreign policy, by Dexter Perkins.  Our future in the atomic age, by James Bryant Conant.",Foreign Policy Association],1951.
9952176227601401,.b1170455x,"The Monroe doctrine, 1867-1907, by Dexter Perkins ...","The Johns Hopkins Press,",1937.
9952176247801401,.b11708128,Foreign policy and party politics: Pearl Harbor to Korea.,"Yale University Press,",1955.
9952176330501401,.b11712193,The future of the House of the Lords; a symposium. Foreword by Stephen King-Hall.,Hansford Society,[1954]
9952176338101401,.b11712089,"Interest groups on four continents. Edited for the International Political Science Association, by Henry W. Ehrmann.",University of Pittsburgh Press,[1958]
9952160872701401,.b10019224,"Faction politics : political parties and factionalism in comparative perspective / Frank P. Belloni, Dennis C. Beller, editors.","ABC-Clio,",c1978.
9952164007001401,.b10341882,Gregorio and Maria Martinez Sierra / by Patricia W. O'Connor.,"Twayne Publishers,",c1977.
9952165095601401,.b10466757,Sir Thomas Browne : a biographical and critical study / by Frank Livingstone Huntley.,"University of Michigan Press,","1968, c1962."
9952165474201401,.b10501083,The economics of gender / Joyce P. Jacobsen.,"Blackwell,",1994.
9952166101701401,.b10577439,Flaubert par lui-même.,"Editions du Seuil,",1971.
9952166743801401,.b10647612,Latin America and the world. Translated from the Spanish by Frances K. Hendricks and Beatrice Berler. With an introd. by Maria del Carmen Millan.,University of Oklahoma Press,[1969]
9952167765201401,.b10787215,"Wanderings and diversions, by E. V. Lucas.","G. P. Putnam's sons,",1926.
9952167874901401,.b10796976,"Notes on the way, by Viscountess Rhondda.","Macmillan and co., limited,",1937.
9952167955101401,.b10809636,"The letters of Robert Browning and Elizabeth Barrett Barrett, 1845-1846; with portraits and facsimiles ...","Harper & Brothers,",1899.
9952168051001401,.b1079427x,"Harbours of memory, by William McFee.","Doubleday, Page & Company,",1921.
9952168119501401,.b10812908,Thackeray's letters to an American family; with an introduction by Lucy D. [!] Baxter and original drawings by Thackeray.,"The Century Co.,",1904.
9952168270101401,.b10836822,L'etape.,Plon-Nourrit et cie,[1902]
9952168285501401,.b1082957x,Theatre & destin; la signification de la renaissance dramatique en France au XXe siecle.,"A. Colin,",1959.
9952168371701401,.b10854289,Memoires improvises. [Entretiens avec Paul Claudel] recueillis par Jean Amrouche.,Gallimard,[1954]
9952168372401401,.b10854204,"The hostage, a drama, by Paul Claudel, tr. from the French, whith an introduction by Pierre Chavannes.","Yale university press; [etc., etc.]",1917.
9952168431001401,.b10845288,The Jewish element in French literature / Charles C. Lehrmann ; translated from the French by George Klin.,"Fairleigh Dickinson University Press,",c1971.
9952168439701401,.b10835817,La confession mexicaine; [roman],B. Grasset,[1965]
9952168447001401,.b10838193,"A treasury of British humor, edited, with an introduction, by Morris Bishop.","Coward-McCann, inc.",[1942]
9952168464401401,.b10850971,A literary Middle English reader; ed. by Albert Stanburrough Cook ...,Ginn and Company,[c1915]
9952168464701401,.b10850946,Rene de Chateaubriand; un nouveau roman. Edition du texte integral (avec la collaboration de Gerard Gengembre) et etude par Pierre Barberis.,Larousse,[1973]
9952168498101401,.b10856444,Jean Cocteau.,Editions universitaires,[1965]
9952168511901401,.b10844284,L'art de Michel Butor. [Edited by] Claude Book-Senninger [and] Jack Kolbert.,"Oxford University Press,",1970.
9952168533001401,.b10846281,Maurice Baring reconsidered.,"Center for Advanced Studies, Wesleyan University",[1969?]
9952168555801401,.b10899789,Plays. Translated by Christopher Fry. With an introd. by Harold Clurman.,"Oxford University Press,",1963-
9952168614801401,.b10864337,Le neveu de Rameau. Ed. critique avec notes et lexique par Jean Fabre.,"Droz,",1950.
9952168665801401,.b10900160,Eglantine.,"B. Grasset,",1927.
9952168672401401,.b1089956x,Un de Baumugnes.,B. Grasset,[1929]
9952168672801401,.b10899546,Le serpent d'etoiles.,B. Grasset,[c1933 ]
9952168718301401,.b10871925,"Une histoire vivante de la litterature d'aujourd'hui, 1939-1960.","Le Livre Contemporain,","[1960, c1959]."
9952168723501401,.b10873971,Le genre romanesque; essai.,Regain,[1963]
9952168786901401,.b10895899,Les annees romantiques de Th. Gautier ...,"Vuibert,",1929.
9952168794401401,.b10891833,"Gustave Flaubert, ecrivain, essai / Maurice Nadeau.","les Lettres nouvelles,",1969.
9952168805201401,.b10900913,Provinciales.,"B. Grasset,",1922.
9952168900601401,.b10892072,Gustave Flaubert and the art of realism.,"Yale University Press,",1957.
9952168948001401,.b10879559,The gates of horn; a study of five French realists.,"Oxford University Press,",1963.
9952168951801401,.b10870982,La nuit de la Saint-Jean; roman.,Mercvre de France,[c1935]
9952169089601401,.b10918759,La influencia italiana en el nacimiento de la comedia española.,Editorial Gredos,[c1969]
9952169097101401,.b10922696,Spain and the Western tradition; the Castilian mind in literature from El Cid to Calderon.,"University of Wisconsin Press,",1963-1966.
9952169098101401,.b10922581,History of Mexican literature. Rev. ed. Translated by Gusta Barfield Nance... and Florence Johnson Dunstan... Introduction by Angel Flores...,"University press, Southern Methodist university,",1945.
9952169146201401,.b10914766,"Social romanticism in France, 1830-1848; with a selective critical bibliography.","Octagon Books,",1969.
9952169176501401,.b10939313,"Literatura española, siglo XX.","Antigua Libreria Robredo,",1949.
9952169181601401,.b10934546,"Ensayos y estudios de literatura española; Garcilaso, Valdes, Romancero nuevo, Lope de Vega, Gracian, Cadalso, Alarcon, Unamuno. Edicion, prologo y bibliografia de Joseph H. Silverman.","Ediciones de Andrea,",1959.
9952169296901401,.b10940777,"Literatura española contemporanea, 1898-1936.",A. Aguado,[cover 1949]
9952169301001401,.b10940546,Contemporary Spanish-American fiction [by] Jefferson Rea Spell.,"The University of North Carolina Press,",1944.
9952169837601401,.b11220715,"Obras de Lope de Rueda, edicion de la Real Academia Espa ola.","Suc. de Hernando,",1908.
9952170447601401,.b11276599,"A residence of twenty-one years in the Sandwich Islands; or, The civil, religious, and political history of those islands : comprising a particular view of the missionary operations ... among the Hawaiian people / by Hiram Bingham.",H. Huntington ;,New York :
9952170762501401,.b11331999,"Politica Indiana, por Juan de Solorzano y Pereyra. Estudio preliminar por Miguel Angel Ochoa Brun.","Ediciones Atlas,",1972.
9952170777201401,.b11336420,Memoriales e Historia de los indios de la Nueva Espan . Estudio preliminar por Fidel de Lejarza.,"Ediciones Atlas,",1970.
9952170937101401,.b11332177,"Los Virreyes españoles en America durante el gobierno de la Casa de Austria : Peru / edicion de Lewis Hanke, con la colaboracion de Celso Rodriguez.","Atlas,",1978-1980.
9952171010901401,.b11342122,The great ascent; the struggle for economic development in our time.,Harper & Row,[c1965]
9952171047101401,.b11329944,Diccionario geografico da las Indias Occidentales o America. Edition y estudio preliminar por Ciriaco Perez-Bustamente.,"Ediciones Atlas,",1967.
9952171454201401,.b10976012,Las compañias convenientes y otros fingimientos y cegueras.,Ediciones Destino,[1963]
9952171500401401,.b10954193,Baroja y su mascara (dialogos y confidencias),Editorial AHR,[1956]
9952171763601401,.b11003017,"The poems of Catullus, translated by Horace Gregory, with drawings by Zhenya Gay.","Covici-Friede,",1931.
9952171799901401,.b10990112,"Hommage a Andre Gide, 1869-1951; hommages de l'etranger; Gide dans les lettres; Andre Gide tel que je l'ai vu; textes inedits.","[Gallimard,",1951]
9952171801801401,.b10989985,Teatro selecto.,"Editorial Porrua,",1957.
9952171855301401,.b10999048,"Recueil general des jeux-partis francais, publie par Arthur Langfors avec le concours de A. Jeanroy et L. Brandin ...","E. Champion,",1926.
9952171881401401,.b10993484,Fragments of Roman satire from Ennius to Apuleius. Selected and arranged by Elmer Truesdale Merrill ...,American Book Company,[1897]
9952171946301401,.b10981093,Homenaje a Cervantes; lo dirige y edita Francisco Sanchez-Castañer.,"Mediterraneo,",1950.
9952172037901401,.b10971403,Poesias; edicion y notas de C. Rivas Cherif.,"Ediciones de ""La Lectura,""",1921.
9952172128801401,.b11016073,Mi general! : novela mexicana /,"Ediciones Botas,",1948.
9952172132001401,.b11006729,Litterature et sensation. Pref. de Georges Poulet.,Editions du Seuil,[1954]
9952172192601401,.b1103953x,Guillaume Apollinaire: Alcools.,"Societe d'edition d'enseignement superieur,",1956-
9952172215701401,.b11006912,"Silva de varios romances (Barcelona, 1561) Por vez primera reimpresa del unico ejemplar conocido.  Con un estudio preliminar de Antonio Rodriguez-Moñino.","Editorial Castalia,",1953.
9952172272601401,.b1104570x,T. Lvcreti Cari De rervm natvra libri sex; edited by William Augustus Merrill ...,American Book Company,[1907]
9952172305101401,.b1103774x,La leyenda de los Infantes de Lara.,[Impr. de Libreria y casa editorial Hernando (s.a.)],1934.
9952172417901401,.b1104875x,"Honore de Balzac, 1799-1850.","Calmann-Levy,",1906.
9952172451701401,.b11042916,Los buenos negocios [por] Gabriel Celaya.,Seix Barral,[1965]
9952173045901401,.b11106463,Manuel des etudes litteraires francaises [par] Pierre-Georges Castex [et] Paul Surer.  Avec la collaboration de Georges Becker.,Hachette,[c1954]
9952173296601401,.b11156715,Histoire descriptive de la litterature contemporaine / Maurice Brueziere.,"Berger-Levrault,",c1975-
9952173335501401,.b1114855x,"(Euvres completes de Eustache Deschamps, pub. d'apres le manuscrit de la Bibliotheque nationale par le marquis de Queux de Saint-Hilaire.","Firmin Didot & cie,",1878-1903.
9952173538901401,.b11164608,"Anatole France, the man and his work; an essay in critical biography.",J. Lane;,1924.
9952174563901401,.b11569591,"Ethics in a business society, by Marquis W. Childs and Douglass Cater.",Harper,[1954]
9952174584901401,.b11568574,"Christian faith, bulwark of freedom.","Elsevier Press,",1956.
9952174585101401,.b11568550,Religious liberty : an inquiry / M. Searle Bates.,"Harper,","1946, c1945."
9952174945701401,.b11585286,Of the laws of ecclesiastical polity.,J.M. Dent & co.;,[1907]
9952175566901401,.b11659427,New directions in U.S. foreign policy; a symposium [by] Robert Strausz-Hupe [and others.,Foreign Policy Association,[1969]
9952175569801401,.b11659282,"Men must act, by Lewis Mumford.","Harcourt, Brace and Company",[c1939]
9952175570401401,.b11659257,Face to face with Russia.,Foreign Policy Assn.,1948
9952175791201401,.b11673746,"Virginia, the Old Dominion / by Matthew Page Andrews.",Doubleday,1937.
9952175800901401,.b11668313,Redwood country; the lava region and the redwoods.,"Duell, Sloan & Pearce",[1949]
9952175814401401,.b1166986x,The damndest finest ruins.,Coward-McCann,[1959]
9952175879201401,.b11678835,"History of New Mexico, by Gaspar Perez de Villagra, Alcala, 1610; translated by Gilberto Espinosa; introduction and notes by F.W. Hodge.","The Quivira Society,",1933.
9952175882501401,.b11678380,"Forty years on the frontier as seen in the journals and reminiscences of Granville Stuart, gold-miner, trader, merchant, rancher and politician; edited by Paul C. Phillips.","The Arthur H. Clark company,",1925.
9952175895601401,.b11677715,"The gathering of Zion; the story of the Mormon Trail, by Wallace Stegner.",McGraw-Hill,[1964]
9952175935301401,.b11672262,"Virgil's biographia litteraria, by Norman Wentworth DeWitt.",Victoria College Press;,1923.
9952176014301401,.b11689213,"The challenge to isolation, 1937-1940, by William L. Langer and S. Everett Gleason.",Published for the Council on Foreign Relations by Harper,[1952]
9952176014701401,.b11689171,Frontier politics and the sectional conflict; the Pacific Northwest on the eve of the Civil War.,University of Washington Press,[c1955]
9952176020601401,.b11687411,"U. S. foreign policy goals: what experts propose. [Prepared by Philip Van Slyck, editor of program materials, with the assistance of Grant S. McClellan, associate editor of program materials, and Thelma Stevens, research assistant.",,1960]
9952176104101401,.b11695183,"Rebellion in the backlands, translated from Os sertões by Euclides da Cunha, with introduction and notes by Samuel Putnam.",The University of Chicago Press,[1944]
9952176114901401,.b11689717,The Alaska boundary [by] George Davidson ....,"Alaska packers association,",1903.
9952176118301401,.b1169113x,Historiadores  de Indias ... Por M. Serrano y Sanz.,"Bailly, Bailliere e hijos,",1909-
