33086001115765	9952173498401401
33086001115989	9952173498401401
33086001115773	9952173498401401
33086001115781	9952173498401401
33086001115997	9952173498401401
33086001116003	9952173498401401
33086001115799	9952173498401401
33086001115807	9952173498401401
33086001115567	9952173498401401
33086001115575	9952173498401401
33086001115583	9952173498401401
33086001115591	9952173498401401
33086001115609	9952173498401401
33086001115369	9952173498401401
33086001115377	9952173498401401
33086001115385	9952173498401401
33086001115393	9952173498401401
33086001115401	9952173498401401
33086001115161	9952173498401401
33086001115179	9952173498401401
33086001115187	9952173498401401
33086001115195	9952173498401401
33086001115203	9952173498401401
33086001116011	9952173498401401
33086001116219	9952173498401401
33086001116417	9952173498401401
33086001116615	9952173498401401
33086001116813	9952173498401401
33086001116029	9952173498401401
33086001116227	9952173498401401
33086001116425	9952173498401401
33086001116623	9952173498401401
33086001116037	9952173498401401
33086001116821	9952173498401401
33086001115104	9952173498401401
33086001116870	9952173498401401
33086005569850	9952568760201401
33086001832419	9952172819301401
